batch_size,batches_per_step,center_generation_bounds,dataset_names,dead_time,features_dimension,interaction_rate,lambda_sensitivity,learning_rate,max_input_dim,max_output_dim,n_bees,n_classes,n_epochs,n_per_class_test,n_per_class_train,n_steps_per_epoch,n_tasks,param_id,production_rate,punish_rate,punishment,random_seed,replicate_id,run_time,run_timestamp,save_nn_epochs,seed,use_gauss,use_per_class_variance,variance_bounds,n_tasks_1,n_bees_total,n_bees_final,t_end,task_spec_mean_final,agent_spec_mean_final,final_min_task_best,final_mean_task_best,max_thr_matching_final,onset_thr_0p8,task_spec_mean_onset_thr_0p8,agent_spec_mean_onset_thr_0p8,onset_thr_0p9,task_spec_mean_onset_thr_0p9,agent_spec_mean_onset_thr_0p9,root,param_folder,param_dir,event_log_path,config_path,git_commit,git_dirty,julia_version
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.3,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,113,1,0.1,time_out,1866110958,1,3478.69,2025-12-18T20:23:19.701,0,1866110958,true,true,"[0.01,0.05]",10,10,10,1000.0024152366952,0.19533594252397452,0.20930648229402982,0.19066666666666668,0.35186666666666666,0.18266666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_113_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_1/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.3,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,113,1,0.1,time_out,1866110967,10,3332.52,2025-12-18T20:23:29.379,0,1866110967,true,true,"[0.01,0.05]",10,10,10,1000.0027891122943,0.21423059042862191,0.24227845565534598,0.128,0.34013333333333334,0.128,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_113_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_10/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_10/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.3,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,113,1,0.1,time_out,1866110959,2,3320.7,2025-12-18T20:23:28.633,0,1866110959,true,true,"[0.01,0.05]",10,10,10,1000.0002332685518,0.19461338544339615,0.24169236242002307,0.124,0.3236,0.124,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_113_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_2/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.3,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,113,1,0.1,time_out,1866110960,3,3330.46,2025-12-18T20:23:28.162,0,1866110960,true,true,"[0.01,0.05]",10,10,10,1000.0045127214049,0.2514782369485086,0.30608061102793627,0.10266666666666667,0.4166666666666667,0.10266666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_113_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_3/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.3,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,113,1,0.1,time_out,1866110961,4,3341.78,2025-12-18T20:23:19.344,0,1866110961,true,true,"[0.01,0.05]",10,10,10,1000.0011424817908,0.17966192153326438,0.2133294819938972,0.14666666666666667,0.31706666666666666,0.14666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_113_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_4/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_4/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.3,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,113,1,0.1,time_out,1866110962,5,1453.46,2025-12-18T20:23:07.833,0,1866110962,true,true,"[0.01,0.05]",10,10,10,1000.0096913904794,0.26059526594330473,0.33814606569652933,0.13466666666666666,0.3869333333333333,0.13466666666666666,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_113_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_5/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_5/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.3,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,113,1,0.1,time_out,1866110963,6,1417.48,2025-12-18T20:23:07.985,0,1866110963,true,true,"[0.01,0.05]",10,10,10,1000.0089691517126,0.18206532496700117,0.22099784394929803,0.19466666666666665,0.3494666666666667,0.11333333333333333,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_113_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_6/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_6/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.3,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,113,1,0.1,time_out,1866110964,7,1452.55,2025-12-18T20:23:04.288,0,1866110964,true,true,"[0.01,0.05]",10,10,10,1000.006003340628,0.22160802827592568,0.26266462639502725,0.12133333333333333,0.3826666666666666,0.12133333333333333,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_113_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_7/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_7/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.3,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,113,1,0.1,time_out,1866110965,8,1449.31,2025-12-18T20:23:01.448,0,1866110965,true,true,"[0.01,0.05]",10,10,10,1000.0007074962598,0.17977719266144795,0.22501915175033743,0.11733333333333333,0.3310666666666667,0.11733333333333333,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_113_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_8/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_8/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.3,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,113,1,0.1,time_out,1866110966,9,1378.39,2025-12-18T20:23:08.519,0,1866110966,true,true,"[0.01,0.05]",10,10,10,1000.0016173527415,0.24421781544400295,0.30039857832125877,0.12533333333333332,0.35866666666666663,0.124,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_113_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_9/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_113_rep_9/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.4,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,114,1,0.1,time_out,1866111958,1,1404.95,2025-12-18T20:23:19.512,0,1866111958,true,true,"[0.01,0.05]",10,10,10,1000.0232460616985,0.23061183868198176,0.25777014610593474,0.12,0.38333333333333336,0.12,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_114_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_1/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.4,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,114,1,0.1,time_out,1866111967,10,3275.12,2025-12-18T20:29:06.928,0,1866111967,true,true,"[0.01,0.05]",10,10,10,1000.0191673243428,0.1548146218902091,0.20237531594966485,0.09866666666666667,0.2468,0.09866666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_114_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_10/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_10/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.4,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,114,1,0.1,time_out,1866111959,2,3244.43,2025-12-18T20:24:11.188,0,1866111959,true,true,"[0.01,0.05]",10,10,10,1000.0706823110309,0.20901999363723398,0.2848657875238308,0.04666666666666667,0.32760000000000006,0.04666666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_114_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_2/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.4,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,114,1,0.1,time_out,1866111960,3,3280.55,2025-12-18T20:24:42.503,0,1866111960,true,true,"[0.01,0.05]",10,10,10,1000.066485204066,0.22728481452868027,0.26572142999505444,0.108,0.38480000000000003,0.108,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_114_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_3/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.4,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,114,1,0.1,time_out,1866111961,4,3296.95,2025-12-18T20:24:59.644,0,1866111961,true,true,"[0.01,0.05]",10,10,10,1000.0094037424632,0.2886692856400878,0.33996677613863113,0.10133333333333333,0.4134666666666666,0.10133333333333333,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_114_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_4/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_4/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.4,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,114,1,0.1,time_out,1866111962,5,1423.88,2025-12-18T20:25:00.700,0,1866111962,true,true,"[0.01,0.05]",10,10,10,1000.0050941124778,0.23986032699796334,0.2903804338891892,0.136,0.3514666666666667,0.136,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_114_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_5/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_5/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.4,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,114,1,0.1,time_out,1866111963,6,1353.35,2025-12-18T20:27:33.357,0,1866111963,true,true,"[0.01,0.05]",10,10,10,1000.0113917266195,0.1575337328417345,0.22347967512652328,0.14533333333333334,0.27373333333333333,0.116,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_114_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_6/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_6/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.4,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,114,1,0.1,time_out,1866111964,7,1359.43,2025-12-18T20:27:35.711,0,1866111964,true,true,"[0.01,0.05]",10,10,10,1000.0067709188154,0.21200907452283685,0.2608811658888888,0.11733333333333333,0.3414666666666667,0.088,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_114_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_7/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_7/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.4,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,114,1,0.1,time_out,1866111965,8,1371.03,2025-12-18T20:27:27.423,0,1866111965,true,true,"[0.01,0.05]",10,10,10,1000.002962482916,0.2813916236005511,0.28857284580524145,0.18266666666666667,0.3937333333333334,0.13733333333333334,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_114_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_8/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_8/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.4,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,114,1,0.1,time_out,1866111966,9,1424.74,2025-12-18T20:27:29.518,0,1866111966,true,true,"[0.01,0.05]",10,10,10,1000.0093289881432,0.26553127259793985,0.292612483604891,0.13333333333333333,0.41426666666666667,0.09066666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_114_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_9/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_114_rep_9/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.5,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,115,1,0.1,time_out,1866112958,1,3233.38,2025-12-18T20:30:19.368,0,1866112958,true,true,"[0.01,0.05]",10,10,10,1000.0051976813025,0.197401543137874,0.24523905712709748,0.108,0.35573333333333335,0.09466666666666666,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_115_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_115_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_115_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_115_rep_1/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.5,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,115,1,0.1,time_out,1866112967,10,1341.46,2025-12-18T20:38:43.121,0,1866112967,true,true,"[0.01,0.05]",10,10,10,1000.0116764278089,0.25776571664248094,0.3008165026620324,0.116,0.38360000000000005,0.10533333333333333,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_115_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_115_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_115_rep_10/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_115_rep_10/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
32,1000,"[0,1]","[""task_1"",""task_2"",""task_3"",""task_4"",""task_5"",""task_6"",""task_7"",""task_8"",""task_9"",""task_10""]",0.5,10,5.0,100,5.0e-5,10,15,10,15,1000,50,100,1,10,115,1,0.1,time_out,1866112959,2,1405.15,2025-12-18T20:31:57.737,0,1866112959,true,true,"[0.01,0.05]",10,10,10,1000.010351288181,0.26484665366450033,0.3314132070946734,0.05466666666666667,0.4402666666666667,0.05466666666666667,,,,,,,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between,param_115_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_115_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_115_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/big_runs/10b10t15c1000e_dt_low_between/data/param_115_rep_2/config.json,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,1.11.3
