root,param_folder,param_dir,event_log_path,config_path,error
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_751_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_5/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_5/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_751_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_6/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_6/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_751_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_7/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_7/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_751_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_8/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_8/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_751_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_9/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_751_rep_9/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_752_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_1/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_1/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_752_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_10/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_10/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_752_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_2/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_2/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_752_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_3/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_3/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_752_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_4/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_4/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_752_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_5/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_5/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_752_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_6/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_6/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_752_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_7/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_7/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_752_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_8/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_8/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_752_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_9/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_752_rep_9/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_753_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_1/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_1/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_753_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_10/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_10/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_753_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_2/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_2/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_753_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_3/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_3/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_753_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_4/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_4/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_753_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_5/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_5/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_753_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_6/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_6/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_753_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_7/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_7/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_753_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_8/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_8/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_753_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_9/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_753_rep_9/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_754_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_1/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_1/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_754_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_10/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_10/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_754_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_2/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_2/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_754_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_3/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_3/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_754_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_4/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_4/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_754_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_5/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_5/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_754_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_6/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_6/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_754_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_7/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_7/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_754_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_8/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_8/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_754_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_9/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_754_rep_9/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_755_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_1/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_1/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_755_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_10/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_10/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_755_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_2/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_2/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_755_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_3,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_3/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_3/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_755_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_4,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_4/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_4/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_755_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_5,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_5/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_5/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_755_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_6,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_6/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_6/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_755_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_7,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_7/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_7/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_755_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_8,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_8/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_8/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_755_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_9,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_9/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_755_rep_9/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_756_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_756_rep_1,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_756_rep_1/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_756_rep_1/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_756_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_756_rep_10,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_756_rep_10/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_756_rep_10/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int,param_756_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_756_rep_2,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_756_rep_2/event_log.csv,/project/theorie/n/N.Pfaffenzeller/results_project/10b10t/10b10t15c1000e_10-dt80-int/data/param_756_rep_2/config.json,"ArgumentError: invalid JSON at byte position 0 while parsing type Any: UnexpectedEOF

"
