batch_size,batches_per_step,center_generation_bounds,dataset_names,dead_time,features_dimension,git_commit,git_dirty,interaction_rate,julia_version,lambda_sensitivity,learning_rate,max_input_dim,max_output_dim,n_bees,n_classes,n_epochs,n_per_class_test,n_per_class_train,n_steps_per_epoch,n_tasks,param_id,production_rate,punish_rate,punishment,random_seed,replicate_id,run_time,run_timestamp,save_nn_epochs,seed,use_gauss,use_per_class_variance,variance_bounds,n_tasks_1,n_bees_total,n_bees_final,t_end,task_spec_mean_final,agent_spec_mean_final,final_min_task_best,final_mean_task_best,max_thr_matching_final,onset_thr_0p8,task_spec_mean_onset_thr_0p8,agent_spec_mean_onset_thr_0p8,onset_thr_0p9,task_spec_mean_onset_thr_0p9,agent_spec_mean_onset_thr_0p9,root,param_folder,param_dir,event_log_path,config_path
32,1000,"[0,1]","[""task_1"",""task_2""]",0.2,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,263,1,0.1,time_out,2037443080,7,43.61,2026-01-05T16:30:13.868,10000,2037443080,true,true,"[0.01,0.05]",2,2,2,1000.1561618776981,0.8057107662671485,0.7963091019452607,0.9226666666666666,0.9606666666666667,0.9226666666666666,55.542639118681144,0.47072560297565147,0.4710951916695784,77.67181621380254,0.8057107662671485,0.7963091019452607,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_263_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_263_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_263_rep_7/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_263_rep_7/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.2,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,263,1,0.1,time_out,2037443081,8,44.1,2026-01-05T16:29:54.085,10000,2037443081,true,true,"[0.01,0.05]",2,2,2,1000.0256657677974,0.8201700198987585,0.8106878311051875,0.9253333333333333,0.9626666666666667,0.9253333333333333,94.64478978061348,0.710588945272931,0.6781687969728123,159.0104187782922,0.8201700198987585,0.8106878311051875,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_263_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_263_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_263_rep_8/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_263_rep_8/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.2,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,263,1,0.1,time_out,2037443082,9,43.78,2026-01-05T16:29:54.787,10000,2037443082,true,true,"[0.01,0.05]",2,2,2,1000.8756436992467,0.616992366680843,0.6169689440593455,0.9226666666666666,0.9253333333333333,0.9226666666666666,66.37338423598717,0.4766435319746754,0.47616002635761284,100.43081233308267,0.616992366680843,0.6169689440593455,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_263_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_263_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_263_rep_9/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_263_rep_9/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.3,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,264,1,0.1,time_out,2037444074,1,97.14,2026-01-05T16:31:07.070,10000,2037444074,true,true,"[0.01,0.05]",2,2,2,1000.5562661568775,0.6852817642401486,0.6847648637251258,0.9306666666666666,0.9406666666666667,0.9306666666666666,84.159243668451,0.7526102928635945,0.7361670007265815,88.01317007719614,0.6852817642401486,0.6847648637251258,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_264_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.3,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,264,1,0.1,time_out,2037444083,10,43.9,2026-01-05T16:30:33.799,10000,2037444083,true,true,"[0.01,0.05]",2,2,2,1000.7099036039567,0.5932773183559394,0.5926963478365206,0.904,0.918,0.904,50.60364694826663,0.44410408291162584,0.4407224945256945,56.3825054831506,0.5932773183559394,0.5926963478365206,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_264_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_10/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_10/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.3,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,264,1,0.1,time_out,2037444075,2,89.18,2026-01-05T16:31:56.011,10000,2037444075,true,true,"[0.01,0.05]",2,2,2,1000.2378270387776,0.7448777099360815,0.7399200289451773,0.9186666666666666,0.95,0.9186666666666666,75.35461655716817,0.3394860836931889,0.3394565837986005,77.21193763523482,0.7448777099360815,0.7399200289451773,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_264_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.3,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,264,1,0.1,time_out,2037444076,3,77.62,2026-01-05T16:30:35.685,10000,2037444076,true,true,"[0.01,0.05]",2,2,2,1000.9430110272835,0.8934440885207855,0.8891306909209458,0.9,0.9473333333333334,0.9,68.6635744447184,0.674834077306439,0.661243161652486,70.39492081693166,0.8934440885207855,0.8891306909209458,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_264_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.3,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,264,1,0.1,time_out,2037444077,4,78.55,2026-01-05T16:30:35.815,10000,2037444077,true,true,"[0.01,0.05]",2,2,2,1000.873897064927,0.7516949482045765,0.7468577504465125,0.924,0.954,0.924,99.55489917442313,0.6261977082872683,0.6066865893324271,99.61800491802651,0.7516949482045765,0.7468577504465125,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_264_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_4/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_4/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.3,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,264,1,0.1,time_out,2037444078,5,75.11,2026-01-05T16:32:45.723,10000,2037444078,true,true,"[0.01,0.05]",2,2,2,1000.1354553886875,0.7017302056933472,0.7028214447010768,0.9026666666666666,0.9179999999999999,0.9026666666666666,67.6180281598069,0.5851600586243817,0.5830200907073346,68.59446328529363,0.7017302056933472,0.7028214447010768,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_264_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_5/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_5/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.3,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,264,1,0.1,time_out,2037444079,6,88.55,2026-01-05T16:30:48.853,10000,2037444079,true,true,"[0.01,0.05]",2,2,2,1000.0769696109186,0.5731244416480642,0.5729787835460132,0.9053333333333333,0.9126666666666667,0.9053333333333333,93.96607753294964,0.5731244416480642,0.5729787835460132,93.96607753294964,0.5731244416480642,0.5729787835460132,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_264_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_6/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_6/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.3,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,264,1,0.1,time_out,2037444082,9,44.18,2026-01-05T16:30:45.125,10000,2037444082,true,true,"[0.01,0.05]",2,2,2,1000.780409654968,0.8013308109738102,0.7896387875830583,0.9146666666666666,0.9573333333333334,0.9146666666666666,36.92377388437194,0.3824812153867955,0.3822862555301179,68.0777629434816,0.8013308109738102,0.7896387875830583,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_264_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_9/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_264_rep_9/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.4,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,265,1,0.1,time_out,2037445074,1,43.38,2026-01-05T16:31:04.550,10000,2037445074,true,true,"[0.01,0.05]",2,2,2,1000.3575037267849,0.7826285065816316,0.7717930329485827,0.912,0.9546666666666667,0.912,53.757052036432945,0.4506914016187283,0.4468039066515462,73.81479582007044,0.7826285065816316,0.7717930329485827,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_265_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.4,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,265,1,0.1,time_out,2037445083,10,43.41,2026-01-05T16:32:36.879,10000,2037445083,true,true,"[0.01,0.05]",2,2,2,1000.0236841394009,0.6685542256161836,0.6676078167477305,0.9226666666666666,0.938,0.9226666666666666,73.8178494142075,0.36060086977233796,0.36058726568964183,82.99597462865833,0.6685542256161836,0.6676078167477305,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_265_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_10/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_10/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.4,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,265,1,0.1,time_out,2037445075,2,43.79,2026-01-05T16:31:16.345,10000,2037445075,true,true,"[0.01,0.05]",2,2,2,1000.118327838989,0.7726016810392119,0.7692589771089848,0.936,0.96,0.936,48.44357055877068,0.6694773445001787,0.6482192690527497,206.88060993631086,0.7726016810392119,0.7692589771089848,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_265_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_2,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_2/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_2/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.4,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,265,1,0.1,time_out,2037445076,3,44.43,2026-01-05T16:31:05.874,10000,2037445076,true,true,"[0.01,0.05]",2,2,2,1000.252420507753,0.8188685612183829,0.8109498841181996,0.9306666666666666,0.9646666666666667,0.9306666666666666,55.80588389730724,0.6715666921117324,0.6440799147232056,61.452417548461845,0.8188685612183829,0.8109498841181996,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_265_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_3,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_3/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_3/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.4,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,265,1,0.1,time_out,2037445077,4,43.53,2026-01-05T16:31:24.828,10000,2037445077,true,true,"[0.01,0.05]",2,2,2,1000.0755313222083,0.8013111680822388,0.7927093597599436,0.924,0.9606666666666667,0.924,50.865378071877196,0.46481401540692935,0.4622969978125873,60.40770485012807,0.8013111680822388,0.7927093597599436,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_265_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_4,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_4/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_4/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.4,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,265,1,0.1,time_out,2037445078,5,42.96,2026-01-05T16:32:45.935,10000,2037445078,true,true,"[0.01,0.05]",2,2,2,1000.3672514092029,0.5890955719933497,0.5884120646201627,0.9013333333333333,0.9166666666666667,0.9013333333333333,88.06334031656833,0.6979247499762726,0.6673518152814099,116.32100032400233,0.5890955719933497,0.5884120646201627,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_265_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_5,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_5/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_5/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.4,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,265,1,0.1,time_out,2037445079,6,42.98,2026-01-05T16:32:25.869,10000,2037445079,true,true,"[0.01,0.05]",2,2,2,1000.2350323645308,0.7432701953817342,0.7362942493182791,0.9133333333333333,0.95,0.9133333333333333,97.3823716088832,0.4216392125156826,0.4193206217768406,115.55855571092492,0.7432701953817342,0.7362942493182791,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_265_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_6,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_6/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_6/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.4,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,265,1,0.1,time_out,2037445080,7,43.31,2026-01-05T16:30:44.712,10000,2037445080,true,true,"[0.01,0.05]",2,2,2,1000.1070563213157,0.7598156348386751,0.7586384752895416,0.904,0.9286666666666668,0.904,51.84355633462225,0.7857656642766288,0.7596740079393606,62.04734650439767,0.7598156348386751,0.7586384752895416,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_265_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_7,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_7/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_7/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.4,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,265,1,0.1,time_out,2037445081,8,43.91,2026-01-05T16:31:14.805,10000,2037445081,true,true,"[0.01,0.05]",2,2,2,1000.5185888257462,0.6034585891065716,0.6031261601920868,0.9093333333333333,0.9193333333333333,0.9093333333333333,30.619022130466504,0.3759345056812414,0.37565616609350855,43.313156567900776,0.6034585891065716,0.6031261601920868,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_265_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_8,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_8/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_8/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.4,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,265,1,0.1,time_out,2037445082,9,43.44,2026-01-05T16:30:24.233,10000,2037445082,true,true,"[0.01,0.05]",2,2,2,1000.4116514790072,0.6311337925567921,0.6294568650668158,0.9053333333333333,0.9273333333333333,0.9053333333333333,56.874916381484866,0.5509587436543009,0.5446879280132624,58.66232714887087,0.6311337925567921,0.6294568650668158,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_265_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_9,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_9/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_265_rep_9/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.5,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,266,1,0.1,time_out,2037446074,1,45.83,2026-01-05T16:30:24.061,10000,2037446074,true,true,"[0.01,0.05]",2,2,2,1000.3952460922648,0.6841889140395061,0.6807136632220001,0.9106666666666666,0.9393333333333334,0.9106666666666666,30.09702001153599,0.3945938852531338,0.3943746033314901,33.781478534790594,0.6841889140395061,0.6807136632220001,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_266_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_266_rep_1,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_266_rep_1/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_266_rep_1/config.json
32,1000,"[0,1]","[""task_1"",""task_2""]",0.5,10,3fce286a7789e76fbd6bc0286469d93f1aa66ba2,true,0.4,1.11.3,100,5.0e-5,10,15,2,15,1000,50,100,1,2,266,1,0.1,time_out,2037446083,10,44.83,2026-01-05T16:31:13.190,10000,2037446083,true,true,"[0.01,0.05]",2,2,2,1000.1918917526461,0.639691963340838,0.6395152121227262,0.924,0.9306666666666668,0.924,78.49613112052822,0.4499307986854356,0.447337066522179,80.6857753853083,0.639691963340838,0.6395152121227262,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-,param_266_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_266_rep_10,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_266_rep_10/event_log.csv,/scratch/n/N.Pfaffenzeller/nikolas_nethive/nethive_multiverse/results/2b2t/2b2t15c1000e_dt_10=-_int100-/data/param_266_rep_10/config.json
